Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount,Store_Location,Payment_Method,Customer_Type,Discount_Applied,Final_Amount,Day_of_the_Week,Sales_Representative,Total_Amount_Normalized,Final_Amount_Normalized
162,2023-08-21,CUST162,Male,39,Clothing,2,30,60,Chicago,Debit Card,Returning,12.41,52.554,Monday,Philip Mcbride,0.014141414141414142,0.01314681924461794
163,2023-01-02,CUST163,Female,64,Clothing,3,50,150,Miami,Mobile Payment,VIP,8.75,136.875,Monday,Billy Hamilton,0.050505050505050504,0.0472126412111969
164,2023-05-15,CUST164,Female,47,Beauty,3,500,1500,San Francisco,Mobile Payment,Returning,16.27,1255.95,Monday,Wendy Owens MD,0.5959595959595959,0.4993207722491276
165,2023-09-14,CUST165,Female,60,Clothing,4,300,1200,Houston,Debit Card,New,18.73,975.24,Thursday,Mr. Timothy Kent Jr.,0.47474747474747475,0.3859134729495654
166,2023-04-02,CUST166,Male,34,Clothing,4,500,2000,Los Angeles,Cash,Returning,11.37,1772.6,Sunday,Thomas Jackson,0.797979797979798,0.7080482175952811
167,2023-09-17,CUST167,Female,43,Clothing,3,50,150,Miami,Cash,Returning,18.89,121.665,Sunday,Kevin Mitchell,0.050505050505050504,0.04106777632449411
168,2023-02-24,CUST168,Male,53,Clothing,1,300,300,Chicago,Credit Card,Returning,18.29,245.13,Friday,Kathryn Baker,0.1111111111111111,0.09094783833874527
169,2023-11-17,CUST169,Male,18,Beauty,3,500,1500,Chicago,Debit Card,Returning,16.36,1254.6,Friday,Kathryn Baker,0.5959595959595959,0.4987753700402486
170,2023-06-02,CUST170,Female,25,Clothing,2,25,50,Houston,Debit Card,New,14.27,42.865,Friday,Nicholas Wolf,0.010101010101010102,0.009232447391411935
171,2023-11-24,CUST171,Female,52,Clothing,3,300,900,San Francisco,Debit Card,VIP,7.81,829.7099999999999,Friday,Thomas Jackson,0.35353535353535354,0.327119114832415
172,2023-09-17,CUST172,Male,32,Beauty,2,25,50,Houston,Credit Card,Returning,2.89,48.555,Sunday,Richard Harris,0.010101010101010102,0.01153121670142764
173,2023-11-08,CUST173,Male,64,Electronics,4,30,120,San Francisco,Cash,New,9.31,108.828,Wednesday,Nicholas Wolf,0.03838383838383838,0.03588160732050964
174,2023-04-12,CUST174,Female,39,Beauty,1,300,300,Seattle,Cash,New,2.25,293.25,Wednesday,Wendy Owens MD,0.1111111111111111,0.11038839707300814
175,2023-03-20,CUST175,Female,31,Electronics,4,25,100,Seattle,Credit Card,Returning,1.24,98.76,Monday,Richard Harris,0.030303030303030304,0.03181411884718133
176,2023-07-11,CUST176,Female,43,Beauty,2,50,100,Seattle,Cash,New,0.31,99.69,Tuesday,Nicholas Wolf,0.030303030303030304,0.03218984036885349
177,2023-03-24,CUST177,Male,45,Beauty,2,50,100,San Francisco,Cash,VIP,2.26,97.74,Friday,Mr. Timothy Kent Jr.,0.030303030303030304,0.03140203717825057
178,2023-10-04,CUST178,Male,40,Clothing,2,30,60,Seattle,Debit Card,VIP,0.76,59.544,Wednesday,Joyce Barnes,0.014141414141414142,0.015970790681702256
179,2023-09-29,CUST179,Male,31,Electronics,1,300,300,Seattle,Cash,Returning,13.07,260.79,Friday,Billy Hamilton,0.1111111111111111,0.09727450396174105
180,2023-01-01,CUST180,Male,41,Clothing,3,300,900,Houston,Mobile Payment,New,4.27,861.57,Sunday,Mr. Timothy Kent Jr.,0.35353535353535354,0.33999060696195815
181,2023-11-03,CUST181,Male,19,Electronics,4,300,1200,New York,Debit Card,New,0.97,1188.36,Friday,David Nguyen,0.47474747474747475,0.47201430165792163
182,2023-06-15,CUST182,Male,62,Beauty,4,30,120,Seattle,Cash,New,17.07,99.516,Thursday,Joyce Barnes,0.03838383838383838,0.03211954408415354
183,2023-09-08,CUST183,Female,43,Beauty,3,300,900,Los Angeles,Cash,VIP,19.56,723.96,Friday,Joyce Barnes,0.35353535353535354,0.28439594180356426
184,2023-01-10,CUST184,Male,31,Electronics,4,50,200,Houston,Debit Card,Returning,18.82,162.36,Tuesday,David Nguyen,0.0707070707070707,0.05750862290992279
185,2023-02-27,CUST185,Male,24,Clothing,1,25,25,Houston,Credit Card,New,14.88,21.28,Monday,Kevin Mitchell,0.0,0.0005120720738919
186,2023-07-05,CUST186,Male,20,Clothing,4,50,200,San Francisco,Mobile Payment,New,16.48,167.04,Wednesday,Joyce Barnes,0.0707070707070707,0.059399350567369794
187,2023-06-07,CUST187,Female,64,Clothing,2,50,100,Chicago,Debit Card,Returning,12.77,87.22999999999999,Wednesday,Joyce Barnes,0.030303030303030304,0.027155979981718918
188,2023-05-03,CUST188,Male,40,Clothing,3,25,75,San Francisco,Credit Card,VIP,6.84,69.87,Wednesday,Kevin Mitchell,0.020202020202020204,0.020142511577171885
189,2023-01-30,CUST189,Male,63,Beauty,1,50,50,Miami,Mobile Payment,VIP,3.63,48.185,Monday,Donna Lewis,0.010101010101010102,0.01138173609603119
190,2023-05-04,CUST190,Female,60,Beauty,3,30,90,Houston,Debit Card,New,10.21,80.811,Thursday,Tara Herrera,0.026262626262626262,0.02456269347890859
191,2023-10-18,CUST191,Male,64,Beauty,1,25,25,New York,Mobile Payment,VIP,5.03,23.7425,Wednesday,Kathryn Baker,0.0,0.0015069261030507175
192,2023-02-10,CUST192,Male,62,Beauty,2,50,100,Miami,Mobile Payment,New,17.22,82.78,Friday,Wendy Owens MD,0.030303030303030304,0.025358172700599434
193,2023-02-13,CUST193,Male,35,Beauty,3,500,1500,Houston,Mobile Payment,New,6.06,1409.1,Monday,Kevin Mitchell,0.5959595959595959,0.5611936228341724
194,2023-09-06,CUST194,Male,55,Clothing,4,50,200,Seattle,Debit Card,Returning,0.25,199.5,Wednesday,Mr. Timothy Kent Jr.,0.0707070707070707,0.0725132436786369
195,2023-02-05,CUST195,Male,52,Clothing,1,30,30,Seattle,Cash,VIP,4.04,28.788,Sunday,David Saunders,0.00202020202020202,0.003545316358531252
196,2023-09-30,CUST196,Female,32,Clothing,3,300,900,Seattle,Cash,Returning,15.9,756.9,Saturday,Terri Reilly,0.35353535353535354,0.2977037557002105
197,2023-03-06,CUST197,Female,42,Clothing,4,50,200,Houston,Debit Card,Returning,9.97,180.06,Monday,Donna Lewis,0.0707070707070707,0.06465945187078008
198,2023-03-07,CUST198,Female,54,Beauty,3,300,900,Chicago,Debit Card,VIP,1.4,887.4,Tuesday,Philip Mcbride,0.35353535353535354,0.3504259692251753
199,2023-12-04,CUST199,Male,45,Beauty,3,500,1500,Seattle,Cash,New,19.75,1203.75,Monday,Russell Dunn,0.5959595959595959,0.47823188683914164
200,2023-09-01,CUST200,Male,27,Beauty,3,50,150,New York,Cash,New,15.63,126.555,Friday,David Nguyen,0.050505050505050504,0.04304334432554452
201,2023-10-09,CUST201,Male,56,Electronics,1,25,25,Boston,Debit Card,VIP,8.07,22.9825,Monday,Sarah Farley,0.0,0.001199884859533682
202,2023-03-26,CUST202,Female,34,Clothing,4,300,1200,Chicago,Debit Card,Returning,15.38,1015.44,Sunday,Terri Reilly,0.47474747474747475,0.40215433872507184
203,2023-05-16,CUST203,Male,56,Clothing,2,500,1000,Boston,Debit Card,VIP,15.84,841.6,Tuesday,Terri Reilly,0.3939393939393939,0.33192269428691185
204,2023-09-28,CUST204,Male,39,Beauty,1,25,25,Seattle,Cash,VIP,1.72,24.57,Thursday,Richard Harris,0.0,0.0018412374570117012
205,2023-11-07,CUST205,Female,43,Clothing,1,25,25,Boston,Debit Card,VIP,11.97,22.0075,Tuesday,Sarah Farley,0.0,0.0008059832642322204
206,2023-08-05,CUST206,Male,61,Clothing,1,25,25,Miami,Cash,New,11.3,22.175,Saturday,Benjamin Martinez,0.0,0.0008736535382968306
207,2023-04-19,CUST207,Female,42,Beauty,2,25,50,Chicago,Debit Card,New,2.82,48.59,Wednesday,Kathryn Baker,0.010101010101010102,0.011545356758694874
208,2023-10-04,CUST208,Female,34,Electronics,4,50,200,Seattle,Debit Card,New,11.88,176.24,Wednesday,David Saunders,0.0707070707070707,0.06311616562047076
209,2023-12-20,CUST209,Female,30,Electronics,4,50,200,Miami,Debit Card,New,14.02,171.96,Wednesday,Philip Mcbride,0.0707070707070707,0.061387038617506405
210,2023-04-13,CUST210,Male,37,Electronics,4,50,200,New York,Debit Card,VIP,16.1,167.79999999999998,Thursday,Russell Dunn,0.0707070707070707,0.05970639181088683
211,2024-01-01,CUST211,Male,42,Beauty,3,500,1500,San Francisco,Cash,Returning,16.76,1248.6,Monday,Kevin Mitchell,0.5959595959595959,0.4963513602230088
212,2023-06-09,CUST212,Male,21,Clothing,3,500,1500,Chicago,Cash,Returning,2.5,1462.5,Friday,Terri Reilly,0.5959595959595959,0.5827673102076063
213,2023-07-24,CUST213,Male,27,Beauty,3,500,1500,New York,Cash,VIP,7.4,1389.0,Monday,Kathryn Baker,0.5959595959595959,0.5530731899464192
214,2023-12-10,CUST214,Male,20,Beauty,2,30,60,New York,Debit Card,Returning,0.24,59.856,Sunday,Richard Harris,0.014141414141414142,0.01609683919219873
215,2023-11-29,CUST215,Male,58,Clothing,3,500,1500,New York,Cash,New,2.74,1458.9,Wednesday,Kevin Mitchell,0.5959595959595959,0.5813129043172625
216,2023-07-11,CUST216,Male,62,Electronics,2,50,100,Houston,Credit Card,New,12.02,87.98,Tuesday,Joyce Barnes,0.030303030303030304,0.027458981208873894
217,2023-08-13,CUST217,Female,35,Electronics,4,50,200,Seattle,Mobile Payment,New,15.94,168.12,Sunday,Lisa Riley,0.0707070707070707,0.059835672334472956
218,2023-09-22,CUST218,Male,64,Beauty,3,30,90,Seattle,Credit Card,VIP,3.97,86.427,Friday,David Nguyen,0.026262626262626262,0.026831566667845003
219,2023-08-20,CUST219,Female,53,Electronics,3,30,90,Boston,Debit Card,VIP,4.21,86.211,Sunday,Kathryn Baker,0.026262626262626262,0.02674430231442437
220,2023-03-03,CUST220,Male,64,Beauty,1,500,500,Seattle,Credit Card,New,15.35,423.25,Friday,Joyce Barnes,0.1919191919191919,0.1629086097798696
221,2023-05-07,CUST221,Male,39,Beauty,2,300,600,Miami,Credit Card,Returning,15.95,504.3,Sunday,Russell Dunn,0.23232323232323232,0.1956529423944167
222,2023-04-26,CUST222,Male,51,Clothing,4,30,120,Houston,Debit Card,Returning,10.02,107.976,Wednesday,Lisa Riley,0.03838383838383838,0.0355373979264616
223,2023-02-02,CUST223,Female,64,Clothing,1,25,25,New York,Cash,Returning,12.2,21.95,Thursday,Donna Lewis,0.0,0.0007827531701503391
224,2023-06-23,CUST224,Female,25,Clothing,1,50,50,San Francisco,Debit Card,New,4.59,47.705,Friday,Kevin Mitchell,0.010101010101010102,0.011187815310652006
225,2023-01-11,CUST225,Female,57,Beauty,4,25,100,Chicago,Mobile Payment,Returning,14.04,85.96000000000001,Wednesday,Steven Ramsey,0.030303030303030304,0.02664289790373651
226,2023-10-29,CUST226,Female,61,Clothing,1,50,50,Los Angeles,Debit Card,New,11.91,44.045,Sunday,Wendy Owens MD,0.010101010101010102,0.009709169322135756
227,2023-10-11,CUST227,Male,36,Electronics,2,50,100,Chicago,Mobile Payment,VIP,16.03,83.97,Wednesday,Mr. Timothy Kent Jr.,0.030303030303030304,0.02583893464768532
228,2023-04-28,CUST228,Female,59,Electronics,2,30,60,San Francisco,Debit Card,VIP,4.42,57.348,Friday,David Saunders,0.014141414141414142,0.015083603088592506
229,2023-10-29,CUST229,Male,58,Beauty,3,30,90,Boston,Mobile Payment,Returning,12.31,78.921,Sunday,Joyce Barnes,0.026262626262626262,0.023799130386478067
230,2023-04-23,CUST230,Male,54,Beauty,1,25,25,Miami,Mobile Payment,VIP,15.46,21.135,Sunday,Russell Dunn,0.0,0.0004534918366419393
231,2023-01-04,CUST231,Female,23,Clothing,3,50,150,Seattle,Debit Card,VIP,11.37,132.945,Wednesday,Tara Herrera,0.050505050505050504,0.04562491478090486
232,2023-02-06,CUST232,Female,43,Beauty,1,25,25,New York,Cash,New,18.66,20.335,Monday,Sarah Farley,0.0,0.0001302905276766377
233,2023-12-29,CUST233,Female,51,Beauty,2,300,600,Seattle,Mobile Payment,Returning,0.92,594.48,Friday,Richard Harris,0.23232323232323232,0.23208580994753025
234,2023-11-20,CUST234,Female,62,Electronics,2,25,50,Houston,Debit Card,New,18.86,40.57,Monday,Joyce Barnes,0.010101010101010102,0.008305263636317726
235,2023-01-31,CUST235,Female,23,Electronics,2,500,1000,Seattle,Debit Card,VIP,19.77,802.3000000000001,Tuesday,Tara Herrera,0.3939393939393939,0.31604542998399143
236,2023-04-28,CUST236,Female,54,Clothing,1,25,25,Los Angeles,Cash,Returning,5.48,23.630000000000003,Friday,Tara Herrera,0.0,0.0014614759189774732
237,2023-02-04,CUST237,Female,50,Beauty,2,500,1000,Seattle,Credit Card,New,1.23,987.7,Saturday,Benjamin Martinez,0.3939393939393939,0.3909473333367
238,2023-01-17,CUST238,Female,39,Beauty,1,500,500,Seattle,Debit Card,New,6.36,468.2,Tuesday,David Nguyen,0.1919191919191919,0.18106848332735745
239,2023-06-19,CUST239,Male,38,Electronics,3,500,1500,San Francisco,Debit Card,VIP,2.42,1463.7,Monday,Wendy Owens MD,0.5959595959595959,0.5832521121710542
240,2023-02-06,CUST240,Female,23,Beauty,1,300,300,Boston,Debit Card,Returning,2.37,292.89,Monday,Terri Reilly,0.1111111111111111,0.11024295648397375
241,2023-09-21,CUST241,Female,23,Electronics,3,25,75,Miami,Debit Card,Returning,7.18,69.615,Thursday,Billy Hamilton,0.020202020202020204,0.020039491159939193
242,2023-05-02,CUST242,Male,21,Clothing,1,25,25,Boston,Debit Card,Returning,11.87,22.0325,Tuesday,Sarah Farley,0.0,0.0008160833051373856
243,2023-05-23,CUST243,Female,47,Electronics,3,300,900,Miami,Cash,Returning,17.68,740.88,Tuesday,Kathryn Baker,0.35353535353535354,0.29123164948818037
244,2023-12-09,CUST244,Male,28,Beauty,2,50,100,New York,Cash,VIP,14.96,85.04,Saturday,Russell Dunn,0.030303030303030304,0.026271216398426413
245,2023-09-06,CUST245,Male,47,Clothing,3,30,90,Chicago,Mobile Payment,Returning,13.86,77.526,Wednesday,Lisa Riley,0.026262626262626262,0.023235548103969817
246,2023-04-20,CUST246,Female,48,Electronics,2,25,50,Seattle,Mobile Payment,Returning,0.12,49.94,Thursday,Lisa Riley,0.010101010101010102,0.012090758967573818
247,2023-10-04,CUST247,Male,41,Electronics,2,30,60,Chicago,Mobile Payment,New,3.6,57.84,Wednesday,Nicholas Wolf,0.014141414141414142,0.015282371893606168
248,2023-03-09,CUST248,Male,26,Clothing,3,300,900,Seattle,Cash,New,12.48,787.68,Thursday,Donna Lewis,0.35353535353535354,0.3101389260626505
249,2023-10-20,CUST249,Male,20,Clothing,1,50,50,San Francisco,Cash,New,12.82,43.59,Friday,Tara Herrera,0.010101010101010102,0.00952534857766174
250,2023-10-23,CUST250,Male,48,Electronics,1,50,50,New York,Credit Card,VIP,15.96,42.02,Monday,Lisa Riley,0.010101010101010102,0.008891066008817337
251,2023-08-31,CUST251,Female,57,Beauty,4,50,200,Miami,Cash,Returning,8.75,182.5,Thursday,Sarah Farley,0.0707070707070707,0.06564521586312425
252,2023-05-05,CUST252,Male,54,Electronics,1,300,300,Los Angeles,Credit Card,Returning,0.13,299.61,Friday,Philip Mcbride,0.1111111111111111,0.1129578474792823
253,2023-08-31,CUST253,Female,53,Clothing,4,500,2000,San Francisco,Debit Card,New,15.33,1693.4,Thursday,David Saunders,0.797979797979798,0.6760512880077164
254,2023-07-28,CUST254,Male,41,Electronics,1,500,500,Chicago,Mobile Payment,VIP,17.21,413.95,Friday,Nicholas Wolf,0.1919191919191919,0.15915139456314797
255,2023-04-08,CUST255,Male,48,Clothing,1,30,30,Houston,Debit Card,New,9.42,27.174,Saturday,Richard Harris,0.00202020202020202,0.0028932577176937566
256,2023-02-18,CUST256,Male,23,Clothing,2,500,1000,San Francisco,Credit Card,Returning,9.25,907.5,Saturday,Philip Mcbride,0.3939393939393939,0.3585464021129285
257,2023-02-19,CUST257,Male,19,Beauty,4,500,2000,San Francisco,Credit Card,Returning,2.26,1954.8,Sunday,Tara Herrera,0.797979797979798,0.7816573157121285
258,2023-12-04,CUST258,Female,37,Clothing,1,50,50,Miami,Credit Card,Returning,10.34,44.830000000000005,Monday,Terri Reilly,0.010101010101010102,0.010026310606557958
259,2023-08-09,CUST259,Female,45,Clothing,4,50,200,Houston,Credit Card,New,14.05,171.89999999999998,Wednesday,Wendy Owens MD,0.0707070707070707,0.061362798519333996
260,2023-07-01,CUST260,Male,28,Beauty,2,30,60,Boston,Mobile Payment,Returning,16.13,50.322,Saturday,Nicholas Wolf,0.014141414141414142,0.01224508759260475
261,2023-08-05,CUST261,Male,21,Clothing,2,25,50,Chicago,Cash,VIP,19.49,40.255,Saturday,Benjamin Martinez,0.010101010101010102,0.00817800312091264
262,2023-07-30,CUST262,Female,32,Beauty,4,30,120,Houston,Credit Card,Returning,3.42,115.896,Sunday,Donna Lewis,0.03838383838383838,0.03873709088521808
263,2023-08-28,CUST263,Male,23,Beauty,2,30,60,Los Angeles,Debit Card,VIP,4.55,57.27,Monday,Benjamin Martinez,0.014141414141414142,0.015052090960968394
264,2023-01-28,CUST264,Male,47,Clothing,3,300,900,Houston,Mobile Payment,VIP,3.69,866.79,Saturday,Terri Reilly,0.35353535353535354,0.3420994955029567
265,2023-12-11,CUST265,Male,55,Clothing,3,300,900,Los Angeles,Debit Card,Returning,7.07,836.37,Monday,Joyce Barnes,0.35353535353535354,0.3298097657295512
266,2023-12-01,CUST266,Female,19,Electronics,2,30,60,Boston,Mobile Payment,Returning,11.81,52.914,Friday,Benjamin Martinez,0.014141414141414142,0.013292259833652325
267,2023-11-27,CUST267,Female,32,Beauty,3,30,90,Seattle,Credit Card,VIP,16.61,75.051,Monday,Russell Dunn,0.026262626262626262,0.02223564405435842
268,2023-02-20,CUST268,Female,28,Electronics,1,30,30,Seattle,Cash,Returning,14.12,25.764,Monday,Lisa Riley,0.00202020202020202,0.002323615410642413
269,2023-02-01,CUST269,Male,25,Clothing,4,500,2000,Los Angeles,Credit Card,VIP,5.96,1880.8,Wednesday,Richard Harris,0.797979797979798,0.7517611946328382
270,2023-07-26,CUST270,Male,43,Electronics,1,300,300,Houston,Mobile Payment,VIP,19.99,240.03,Wednesday,Mr. Timothy Kent Jr.,0.1111111111111111,0.08888742999409148
271,2023-06-23,CUST271,Female,62,Beauty,4,30,120,Houston,Mobile Payment,VIP,13.14,104.232,Friday,Kathryn Baker,0.03838383838383838,0.03402481580050399
272,2023-02-25,CUST272,Female,61,Electronics,2,50,100,Miami,Credit Card,VIP,11.06,88.94,Saturday,Thomas Jackson,0.030303030303030304,0.027846822779632255
273,2023-05-08,CUST273,Female,22,Beauty,1,50,50,Los Angeles,Cash,VIP,3.35,48.325,Monday,Billy Hamilton,0.010101010101010102,0.011438296325100118
274,2023-04-09,CUST274,Female,23,Clothing,2,500,1000,San Francisco,Cash,Returning,10.21,897.9,Sunday,Lisa Riley,0.3939393939393939,0.3546679864053449
275,2023-04-08,CUST275,Male,43,Clothing,2,500,1000,Houston,Debit Card,Returning,4.97,950.3,Saturday,Steven Ramsey,0.3939393939393939,0.37583767214257213
276,2023-10-02,CUST276,Female,21,Beauty,4,25,100,Seattle,Credit Card,VIP,9.72,90.28,Monday,Joyce Barnes,0.030303030303030304,0.028388184972149136
277,2023-08-18,CUST277,Male,36,Clothing,4,25,100,San Francisco,Cash,Returning,18.86,81.14,Friday,Sarah Farley,0.030303030303030304,0.02469561001722057
278,2023-03-13,CUST278,Female,37,Clothing,4,25,100,New York,Credit Card,Returning,3.26,96.74,Monday,David Nguyen,0.030303030303030304,0.03099803554204394
279,2023-08-05,CUST279,Male,50,Clothing,1,500,500,New York,Debit Card,VIP,4.63,476.85,Saturday,Nicholas Wolf,0.1919191919191919,0.1845630974805448
280,2023-04-04,CUST280,Female,37,Clothing,3,500,1500,Seattle,Credit Card,New,14.14,1287.9,Tuesday,Thomas Jackson,0.5959595959595959,0.5122286245259293
281,2023-05-23,CUST281,Female,29,Beauty,4,500,2000,Seattle,Debit Card,Returning,10.94,1781.2,Tuesday,Tara Herrera,0.797979797979798,0.7115226316666582
282,2023-08-25,CUST282,Female,64,Electronics,4,50,200,Chicago,Debit Card,Returning,12.92,174.16,Friday,Nicholas Wolf,0.0707070707070707,0.06227584221716098
283,2023-05-08,CUST283,Female,18,Electronics,1,500,500,Los Angeles,Debit Card,New,19.85,400.75,Monday,Nicholas Wolf,0.1919191919191919,0.1538185729652205
284,2023-02-08,CUST284,Male,43,Clothing,4,50,200,Houston,Credit Card,Returning,11.41,177.18,Wednesday,Richard Harris,0.0707070707070707,0.063495927158505
285,2023-08-15,CUST285,Female,31,Electronics,1,25,25,Miami,Debit Card,VIP,13.97,21.5075,Tuesday,Richard Harris,0.0,0.0006039824461289072
286,2023-10-09,CUST286,Male,55,Electronics,2,25,50,San Francisco,Cash,Returning,2.95,48.525,Monday,Steven Ramsey,0.010101010101010102,0.01151909665234144
287,2023-02-20,CUST287,Male,54,Clothing,4,25,100,Miami,Debit Card,New,6.87,93.13,Monday,Kathryn Baker,0.030303030303030304,0.029539589635338016
288,2023-01-26,CUST288,Male,28,Clothing,4,30,120,Seattle,Cash,Returning,2.24,117.312,Thursday,David Nguyen,0.03838383838383838,0.039309157202086664
289,2023-11-30,CUST289,Male,53,Electronics,2,30,60,Boston,Credit Card,Returning,0.4,59.76,Thursday,Russell Dunn,0.014141414141414142,0.016058055035122892
290,2023-10-04,CUST290,Female,30,Beauty,2,300,600,Houston,Cash,Returning,1.62,590.28,Wednesday,Benjamin Martinez,0.23232323232323232,0.23038900307546242
291,2023-01-08,CUST291,Male,60,Clothing,2,300,600,San Francisco,Credit Card,VIP,7.13,557.22,Sunday,David Nguyen,0.23232323232323232,0.21703270898247135
292,2023-02-17,CUST292,Male,20,Beauty,4,300,1200,Chicago,Mobile Payment,VIP,3.75,1155.0,Friday,Richard Harris,0.47474747474747475,0.4585368070740686
293,2023-05-02,CUST293,Male,50,Electronics,3,30,90,Chicago,Mobile Payment,Returning,19.79,72.18900000000001,Tuesday,Richard Harris,0.026262626262626262,0.021079391371535056
294,2023-03-27,CUST294,Female,23,Clothing,3,30,90,San Francisco,Debit Card,Returning,7.05,83.655,Monday,Philip Mcbride,0.026262626262626262,0.025711674132280232
295,2023-07-28,CUST295,Female,27,Beauty,3,300,900,San Francisco,Debit Card,Returning,4.55,859.0500000000001,Friday,Kathryn Baker,0.35353535353535354,0.3389725228387175
296,2023-09-06,CUST296,Female,22,Clothing,4,300,1200,Seattle,Debit Card,New,10.34,1075.92,Wednesday,Thomas Jackson,0.47474747474747475,0.4265883576828486
